Id,SalePrice
1461,123670.0
1462,148875.0
1463,159164.0
1464,179880.0
1465,230700.0
1466,179220.0
1467,167280.0
1468,181970.0
1469,188810.0
1470,109250.0
1471,191438.0
1472,91940.0
1473,93450.0
1474,147600.0
1475,141225.0
1476,373500.3
1477,260952.9
1478,332053.2
1479,308090.0
1480,415917.4
1481,338750.0
1482,217225.6
1483,172675.6
1484,172045.3
1485,168879.0
1486,216150.0
1487,352662.4
1488,263440.0
1489,200110.0
1490,190880.0
1491,188400.0
1492,129050.0
1493,181440.0
1494,275070.0
1495,299230.0
1496,218099.0
1497,202600.0
1498,151680.0
1499,151680.0
1500,150812.85833333334
1501,174490.0
1502,149085.6
1503,291667.0
1504,227900.0
1505,226200.0
1506,208990.0
1507,226740.0
1508,191330.0
1509,159640.0
1510,145643.7
1511,150433.7
1512,182755.0
1513,161565.0
1514,137250.0
1515,147640.0
1516,158455.0
1517,144812.5
1518,146150.0
1519,228500.0
1520,138500.0
1521,148470.0
1522,169750.0
1523,109140.0
1524,121730.0
1525,122740.0
1526,129890.0
1527,75609.3
1528,121720.0
1529,143090.0
1530,164975.0
1531,121980.0
1532,101900.0
1533,152600.0
1534,114150.0
1535,128920.0
1536,109980.0
1537,81690.0
1538,172100.0
1539,278790.0
1540,144910.0
1541,171090.0
1542,137715.0
1543,225450.0
1544,75690.0
1545,91800.0
1546,136705.0
1547,122500.0
1548,125013.4
1549,100114.3
1550,153520.0
1551,115368.0
1552,125930.0
1553,129990.0
1554,121825.4
1555,142620.0
1556,113260.0
1557,123280.0
1558,98100.0
1559,122340.0
1560,129840.0
1561,143850.0
1562,116090.0
1563,121840.0
1564,158860.0
1565,159890.0
1566,162120.0
1567,86200.0
1568,206190.0
1569,115780.0
1570,112959.3
1571,120860.0
1572,137540.0
1573,245541.8
1574,156560.0
1575,199150.0
1576,194815.0
1577,203605.0
1578,158230.0
1579,144650.0
1580,194990.0
1581,138405.0
1582,120050.0
1583,340251.7
1584,231630.0
1585,141960.0
1586,72492.2
1587,106730.0
1588,140115.0
