Id,SalePrice
1461,115771.32187546638
1462,163858.8507878146
1463,175955.76362045517
1464,198446.18381665682
1465,204000.6568058933
1466,185219.85031452507
1467,188879.32166520704
1468,172534.4981685913
1469,205129.38248469646
1470,112072.43938228802
1471,216359.44659736322
1472,134040.15907536133
1473,112104.88706276461
1474,160179.72609951894
1475,127732.16513054993
1476,317252.1733272773
1477,245313.46138266206
1478,293906.6892710681
1479,264267.14889140066
1480,405896.94841581385
1481,298942.0924026597
1482,227808.75439228176
1483,178108.62553126097
1484,192187.1448769247
1485,198764.33418972383
1486,209535.534735388
1487,297672.77428757644
1488,251136.26750844473
1489,184971.78228708392
1490,224639.06679546868
1491,209985.7995057901
1492,94721.05398040626
1493,216176.83814118116
1494,282486.2817236142
1495,272289.44728228997
1496,239868.2133013116
1497,180779.32089969085
1498,174442.31130039797
1499,170095.97640038992
1500,159805.07038385037
1501,209616.93786872516
1502,160397.02726209292
1503,265179.4776560337
1504,242378.68635054084
1505,217330.2969014278
1506,192525.58708904695
1507,246206.73057941382
1508,200759.94465505367
1509,149336.38902773394
1510,141270.58407401608
1511,140190.7062946885
1512,172952.35479200038
1513,169503.82052934112
1514,172844.4364443774
1515,210055.9953590202
1516,166726.72506760282
1517,179120.51737581764
1518,144110.64564269956
1519,235422.52200749388
1520,123794.30179896054
1521,122444.85949577007
1522,197386.73697222688
1523,82670.47316756158
1524,97417.55014449812
1525,100461.2604730489
1526,119324.99811209494
1527,89899.74432414945
1528,149961.4270626261
1529,122155.58084616589
1530,222964.52526667283
1531,151703.18276668095
1532,92102.8333134168
1533,139881.97427110665
1534,130260.7296998786
1535,152838.68188169284
1536,103023.1608841595
1537,49794.055832969374
1538,186807.25822552165
1539,215304.80556741438
1540,147310.94651520054
1541,156305.2519000956
1542,142001.42609168252
1543,204609.17147522524
1544,63826.39080958546
1545,120047.73894827568
1546,133185.91834586894
1547,140025.35532436392
1548,130178.26314086968
1549,121861.69599885342
1550,125002.29958228779
1551,131864.5471220162
1552,127574.72366080631
1553,153775.42335660115
1554,121760.57603538095
1555,166034.05482553213
1556,91543.4761962347
1557,110822.3500490667
1558,99400.83125910338
1559,91374.0834117966
1560,157321.47976336873
1561,139393.37216693966
1562,119961.4226306203
1563,114202.80333418853
1564,173347.7364767202
1565,140744.0509281134
1566,240855.60461283487
1567,69803.92601655156
1568,237714.238199802
1569,108803.79966417153
1570,136204.43077423947
1571,104880.7355505029
1572,146412.53259698825
1573,245379.9045586466
1574,132797.25737257476
1575,239267.7910380644
1576,235068.97690454952
1577,187951.52166030242
1578,145549.09562971035
1579,148372.34164699737
1580,203598.27375850326
1581,131087.6826126218
1582,119658.24708078301
1583,299305.0943454072
1584,230198.1421443707
1585,173492.46430154925
1586,47974.25683283212
1587,90238.1897904278
1588,138621.18785469804
1589,99722.93805407186
1590,145411.87243557454
1591,61735.30394270166
1592,136704.11470789125
1593,133113.55965318938
1594,130639.16374874569
1595,118214.78886153444
1596,224296.10341885325
1597,187625.71178812033
1598,198061.11514203332
1599,211047.04922911793
1600,205980.12483769248
1601,19133.763327752706
1602,137588.86157035257
1603,60333.73933899694
1604,273715.28860337415
1605,256080.76729864522
1606,172477.63830046065
1607,194882.23721616657
1608,221805.59749648196
1609,187033.23684231273
1610,148886.76969212305
1611,152951.88101359003
1612,163354.72809826152
1613,166529.28513982787
1614,128307.55862289004
1615,66959.02807233843
1616,59755.79868092423
1617,74903.13185808493
1618,105006.4738801975
1619,139152.67730237718
1620,196432.95578884904
1621,133455.56460726738
1622,138375.81682607636
1623,260612.46864695556
1624,217647.30148854654
1625,121496.6709903538
1626,189690.56784184382
1627,199500.0325461215
1628,280355.244338625
1629,195334.39711121644
1630,333505.6419136614
1631,236837.28964048636
1632,239868.13285245665
1633,191029.29623760807
1634,190951.24929660198
1635,184139.19509223953
1636,157447.3616397354
1637,188684.85931813193
1638,214383.24976941023
1639,191635.11582312046
1640,252564.65761282772
1641,198664.56777839677
1642,222203.43547579658
1643,231252.0205729321
1644,231485.79326255166
1645,222212.38229197206
1646,166120.5418914113
1647,176597.6551725642
1648,126005.30624740862
1649,122314.0930721414
1650,102736.97664491541
1651,102945.28521012526
1652,134282.70755535958
1653,130269.6665377504
1654,160145.51319339883
1655,156979.95770402427
1656,154497.18107946415
1657,163718.5790854491
1658,160977.6881054967
1659,140960.42458459723
1660,140065.3433057858
1661,376462.173452953
1662,320103.6069999557
1663,328000.76214357966
1664,418875.4685847879
1665,282583.11632797646
1666,304663.35139398614
1667,323510.0789326754
1668,307013.74291337386
1669,293414.928442696
1670,313084.92539585603
1671,268993.2829075925
1672,381106.41777015815
1673,282794.88223377697
1674,252375.47309739806
1675,204442.12041974242
1676,207468.07850623492
1677,223894.64898913063
1678,406127.600905605
1679,329701.5028395831
1680,304333.6205636939
1681,259810.12746676814
1682,287642.8991559396
1683,202093.69870076643
1684,198501.91482619557
1685,184337.91029041994
1686,196507.42004326696
1687,189048.72110920178
1688,211175.79952535953
1689,213604.68931883166
1690,211021.6606814895
1691,200802.97512490384
1692,260828.75957200292
1693,187418.87310568348
1694,187430.88376923802
1695,176393.61790773866
1696,275302.2343918494
1697,184541.14611105493
1698,319538.214282686
1699,313447.2795307251
1700,250358.4859295733
1701,273025.43719772075
1702,256762.4090951098
1703,257832.33889607305
1704,277070.95644439675
1705,251088.89552232635
1706,371964.4528071751
1707,203530.3626810169
1708,200411.18229840894
1709,274669.0060975222
1710,227645.43169935246
1711,267444.4091838744
1712,263390.9964657341
1713,249987.53363449418
1714,214604.52886026155
1715,197936.31501968263
1716,178576.0059905924
1717,180102.72133564402
1718,127758.83900091925
1719,211702.87451468443
1720,245211.074422154
1721,180554.99939236033
1722,112942.06327331031
1723,151852.34706414014
1724,213396.3747437409
1725,229362.30955222936
1726,174851.31858190487
1727,158465.87708059105
1728,186005.49217264808
1729,159048.54026237142
1730,172816.5353912277
1731,113598.672699839
1732,116781.60852939764
1733,109375.98801149603
1734,114855.57188357518
1735,113200.54558111785
1736,95020.60852466791
1737,300314.5028380571
1738,230744.28462452663
1739,277837.9875907466
1740,215653.63498085097
1741,204011.35983102617
1742,183680.9828117151
1743,194936.30089274386
1744,284501.9075311605
1745,218037.4510086152
1746,227260.76016354177
1747,229271.03664339765
1748,217767.75954952382
1749,155761.7514479506
1750,157871.40907481464
1751,250698.77712766815
1752,104910.6619285749
1753,151674.10045410588
1754,226037.9133919055
1755,184496.81586817687
1756,103141.32434345142
1757,91499.67697540612
1758,138401.09861310793
1759,166992.9337385128
1760,165155.3102095659
1761,165572.59071703476
1762,165307.55861821037
1763,181388.9416017026
1764,99925.56646953139
1765,189193.13647987263
1766,196788.45837942895
1767,236779.59583550028
1768,126149.9977685978
1769,179689.3292556448
1770,148555.3120822712
1771,108249.70466060995
1772,125028.88938023092
1773,113639.82157876354
1774,177716.73288389563
1775,134550.5818512017
1776,128737.24361628701
1777,93621.87749872461
1778,129899.37326981302
1779,120785.00901916239
1780,194908.6274695712
1781,112897.77046709287
1782,46126.943094469025
1783,132537.514163094
1784,89823.8236690386
1785,99021.57746096246
1786,128257.04961305403
1787,166331.04378276935
1788,5402.69073615456
1789,92565.3581927343
1790,52853.607179084676
1791,223087.50934589945
1792,163128.99599238916
1793,150532.90756771446
1794,164110.4747402839
1795,133092.71499649074
1796,132581.01482684084
1797,150903.54716406588
1798,96673.68960360752
1799,90441.88236580126
1800,112056.74178483163
1801,99856.17909276264
1802,152194.9174410206
1803,171030.14815357781
1804,140922.96089963207
1805,137342.33923526376
1806,133409.84199293016
1807,183483.65559520002
1808,117717.84013164102
1809,110505.40430891502
1810,138735.41450236028
1811,83946.72525418142
1812,92156.76318293426
1813,109313.8525212413
1814,72905.03025055432
1815,14513.050759133534
1816,77376.33425782702
1817,101566.90383162128
1818,158296.71208319988
1819,132739.2358117312
1820,50414.36834845005
1821,116399.23798493354
1822,157852.24614485784
1823,32689.216169612133
1824,134732.4012268422
1825,130798.30594978004
1826,105276.9512716342
1827,103596.4019314613
1828,124243.8008680836
1829,147219.98719748238
1830,154925.11649273813
1831,178867.28322747012
1832,136046.26542724355
1833,151885.9726679233
1834,138286.376888994
1835,164396.6825203019
1836,128830.8430144185
1837,94470.83117791207
1838,132802.65645728784
1839,67919.51647250366
1840,147523.95534135855
1841,148873.0603308893
1842,87323.57586536149
1843,131588.3589916412
1844,144960.20929983852
1845,138256.63124418736
1846,163158.9977380602
1847,171196.3453589027
1848,5267.810461129644
1849,111300.74409593188
1850,113488.93476415786
1851,141370.17406039557
1852,111854.87388491759
1853,136455.8420837809
1854,183718.5264802837
1855,169876.21372810297
1856,230905.09206679917
1857,150643.54712685442
1858,149697.55066910933
1859,131454.9835894782
1860,186148.9395638107
1861,130539.79544689308
1862,292454.1893886443
1863,290828.23153617105
1864,290843.59426358214
1865,320417.1736726136
1866,304070.6679248783
1867,239512.23007703328
1868,290963.6210180683
1869,219234.0243738318
1870,247867.1814871492
1871,247237.77303670824
1872,183651.59932049213
1873,238726.80978384975
1874,127393.96833926986
1875,214681.63050786906
1876,199703.24665771995
1877,213481.31194543198
1878,220813.6725413456
1879,122081.02340077667
1880,129560.0390912682
1881,249724.89840814064
1882,256986.5307001517
1883,191853.75201954728
1884,205711.13324521494
1885,261037.81410936557
1886,278257.4923292581
1887,233367.84220727033
1888,281102.1243031401
1889,172754.83813524258
1890,110015.38931171747
1891,163985.99259364733
1892,69871.1220601931
1893,126961.33614877926
1894,122998.13084651262
1895,152910.9047035129
1896,115554.73747453431
1897,123852.24446580827
1898,121736.61207059177
1899,141341.49257448234
1900,162545.18136264535
1901,152213.03154310666
1902,146806.25940417696
1903,223614.23193779716
1904,130294.54181050428
1905,187560.54323383293
1906,152240.3369870655
1907,215961.27191376605
1908,139861.7866500992
1909,167298.82737009216
1910,147769.9603238994
1911,213836.59683834517
1912,272743.1120229667
1913,169825.02401554293
1914,44977.83538154734
1915,268330.7285362667
1916,28946.35985778633
1917,259254.49129902932
1918,157811.8099331929
1919,191877.46224913152
1920,168822.3381414864
1921,337672.1654914053
1922,297375.15652103943
1923,219014.1432461961
1924,249701.12318053225
1925,227573.13507993275
1926,337760.5426564658
1927,120175.92257952725
1928,168145.3827088416
1929,110552.6810840572
1930,150791.65456634585
1931,148800.29226661415
1932,135341.79278900113
1933,151857.53805844265
1934,188163.97405462468
1935,182181.12175995216
1936,189921.4582065601
1937,192474.67290428502
1938,162705.1390398153
1939,257046.1326339083
1940,205939.07160637283
1941,190003.9189559786
1942,195579.00053174992
1943,212391.30093781033
1944,282451.5432138053
1945,325620.8267817778
1946,177515.47524111334
1947,282591.1646417134
1948,178737.99408534367
1949,239248.1410308726
1950,201410.35289663158
1951,274106.6152763815
1952,238510.22585280833
1953,194289.96756995574
1954,219532.23428343714
1955,126251.27059980936
1956,310484.21714870434
1957,171234.6955936876
1958,296165.5602965724
1959,150218.3882682674
1960,89752.22789155913
1961,111113.79782975826
1962,127658.49422134517
1963,140152.55407677835
1964,118899.49132631731
1965,141980.85643817286
1966,154700.4276195079
1967,275866.5487189471
1968,345660.68002292456
1969,335307.8152585643
1970,354413.56091035355
1971,392501.02612451755
1972,341742.02091358684
1973,270901.8906793437
1974,291131.86588740454
1975,421319.5431772779
1976,294271.7937350295
1977,344027.52861244057
1978,310818.6144971439
1979,313696.5420588042
1980,210652.43681560212
1981,321763.87209120824
1982,240641.20674395503
1983,220491.59519220248
1984,189638.37814930233
1985,248574.20094619633
1986,239655.02225869487
1987,195798.03768718324
1988,182138.85575345124
1989,207802.71489508625
1990,225183.35808559053
1991,223602.36948758934
1992,244607.1902482385
1993,189962.1999321914
1994,240488.93043246714
1995,200813.97111098573
1996,293728.6862608242
1997,290523.60871026537
1998,314799.4184922691
1999,256329.7726426333
2000,292346.022959259
2001,273534.3314812047
2002,241774.23390138254
2003,260588.87003628665
2004,288158.5050997966
2005,234393.67549860186
2006,212181.28421206248
2007,265498.85331157467
2008,217502.1850617187
2009,189221.72092323366
2010,210854.0183629169
2011,146547.67370802618
2012,186841.20310003322
2013,167221.37157980062
2014,182864.6913196171
2015,209951.93234091054
2016,182665.8886975752
2017,205451.23398935038
2018,109652.65120146226
2019,123439.04989181331
2020,110374.70081224793
2021,94000.2571532334
2022,195749.81898786465
2023,138604.9287581743
2024,263401.03681184945
2025,342321.28092337016
2026,186784.75218448706
2027,156275.19467561983
2028,179848.27437002363
2029,175929.75744976394
2030,287217.79433369625
2031,265209.7064593114
2032,260957.4330717089
2033,270589.12983788375
2034,185212.94448547752
2035,238891.28058046883
2036,234266.74262088526
2037,237185.436949334
2038,312616.25472190126
2039,231913.7495929288
2040,355761.8744540877
2041,251413.30657773756
2042,208600.3485021867
2043,178131.7972428227
2044,192368.28596483346
2045,202100.82050277723
2046,145681.71340624162
2047,129515.12649507693
2048,131638.02509052597
2049,148598.98198258074
2050,182234.26873819984
2051,100192.20592129428
2052,125008.13054726843
2053,134943.30879194883
2054,61242.17082341795
2055,142697.75831790536
2056,130535.6558120317
2057,101709.89028222591
2058,208584.5939289661
2059,133964.08806111815
2060,175412.1727399422
2061,189593.02345237497
2062,109531.92128884036
2063,92900.43841161125
2064,126046.79638370022
2065,114420.32727129
2066,186382.20097230456
2067,130125.59774925362
2068,150693.6336772401
2069,60435.55797147553
2070,88955.27780934295
2071,79296.18564039574
2072,151024.76964198693
2073,132639.71387436136
2074,190682.58343286358
2075,155194.6813367455
2076,110035.58313181892
2077,118623.02020409435
2078,104713.2504680556
2079,134850.73889152554
2080,116224.73804237822
2081,119665.44581516145
2082,136604.49811194872
2083,135656.04438854975
2084,83274.60022551997
2085,103630.598147974
2086,145761.60009203653
2087,127142.6040788145
2088,122011.28744428081
2089,71299.69987636816
2090,129948.46321339521
2091,103392.7551900436
2092,136168.02203820844
2093,131557.29971517355
2094,137127.5541634179
2095,163442.01827125938
2096,83153.5460552877
2097,79424.01783532335
2098,140497.09895430284
2099,10269.26110340911
2100,65602.18611903617
2101,147631.65661507857
2102,146462.85872931068
2103,97553.24066693347
2104,164876.87788175547
2105,117005.910569806
2106,44115.99225072272
2107,221496.08314605628
2108,111582.63726385764
2109,96355.81596573337
2110,125512.04539958679
2111,166692.8222952698
2112,126495.87307551841
2113,114305.88404350507
2114,122875.67341126909
2115,154235.67277200904
2116,115890.33520342002
2117,150859.07485336962
2118,135631.64140449965
2119,102860.36936282006
2120,112723.90906279872
2121,83118.06720034836
2122,80517.54036858503
2123,96783.09077193623
2124,186102.18759913382
2125,140870.18165929767
2126,163007.7223729248
2127,160779.04369046318
2128,131552.56451308413
2129,111042.06560791109
2130,131981.61729424994
2131,156449.85240296868
2132,123770.41657221515
2133,135466.67911724688
2134,131796.14349384943
2135,110359.84365259658
2136,56614.98171456868
2137,108755.80822449003
2138,141553.01979936322
2139,169458.34692494443
2140,129057.11496652721
2141,157406.35490998987
2142,122030.1371319528
2143,150373.48907847807
2144,130143.32565614453
2145,129402.45352306741
2146,166220.33397468517
2147,197502.60475534725
2148,143262.17680872895
2149,136649.45712584502
2150,227145.22185359464
2151,134591.3564037796
2152,172929.82718272076
2153,188105.1453816929
2154,105688.72963598103
2155,148297.0444056549
2156,266146.6351329059
2157,239453.5271672759
2158,228686.01792059082
2159,229812.16930757242
2160,191285.69365371612
2161,255255.78991903283
2162,367358.3643162196
2163,328458.85080986924
2164,262537.4344425601
2165,205499.43505636055
2166,137374.72495795472
2167,218399.00329046755
2168,192677.03440962068
2169,199521.19465779595
2170,215070.09943936032
2171,150585.92099579645
2172,138621.74004027166
2173,178812.30617240083
2174,232062.78762758744
2175,303497.8148510986
2176,285871.8434948864
2177,232682.09863347013
2178,240148.68919668475
2179,162227.23567861237
2180,253802.23766495835
2181,197349.16928378225
2182,216770.70452498214
2183,193130.37941572384
2184,130521.3171638205
2185,132113.099491011
2186,159353.6663631437
2187,172804.23709345108
2188,171324.24473404337
2189,266409.1113917356
2190,71863.76164653886
2191,69668.25495197286
2192,77885.86898557574
2193,102461.87687631894
2194,87399.69618708955
2195,85886.39395171439
2196,84100.76202851336
2197,96339.19063374645
2198,167166.22864890716
2199,193324.2955396549
2200,153279.5428585523
2201,148883.73788319004
2202,196166.83685193548
2203,148645.6532304656
2204,152095.2147572589
2205,111451.65771061706
2206,155786.58721989754
2207,215692.4836269241
2208,233698.23334445886
2209,190728.25434608862
2210,144455.5514128235
2211,125290.24872774014
2212,119231.84158598364
2213,79074.29353229853
2214,145167.90040814166
2215,92366.69946311193
2216,146442.0666197216
2217,10739.433231524192
2218,73614.75595522288
2219,76261.648618003
2220,56328.64836636803
2221,269129.16027254204
2222,253864.0965291449
