Id,SalePrice
1461,128218.5
1462,154545.0
1463,187970.4
1464,179205.72
1465,201868.06
1466,184635.79
1467,173071.23
1468,176318.96
1469,185068.45
1470,120108.21
1471,191251.89
1472,94999.0
1473,96285.0
1474,155418.0
1475,134311.4
1476,390519.58
1477,256557.4
1478,307605.09
1479,244859.29
1480,465206.42
1481,302605.49
1482,213573.44
1483,169858.58
1484,173593.79
1485,170790.16
1486,196856.25
1487,330523.87
1488,251842.72
1489,216491.73
1490,193437.62
1491,188769.21
1492,106017.3
1493,176537.65
1494,293204.04
1495,294139.19
1496,223938.65
1497,191973.15
1498,153200.92
1499,152375.86
1500,147381.32
1501,177327.18
1502,154402.62
1503,307511.16
1504,231031.42
1505,217702.36
1506,184838.63
1507,212642.77
1508,212375.14
1509,161482.0
1510,150478.5
1511,147269.0
1512,162693.0
1513,160497.39
1514,172450.79
1515,172126.0
1516,164932.82
1517,151300.25
1518,126597.74
1519,223938.19
1520,137207.25
1521,142604.0
1522,168853.32
1523,111243.04
1524,120341.14
1525,129991.0
1526,131195.0
1527,98841.94
1528,130488.59
1529,139684.0
1530,169759.0
1531,127488.64
1532,106417.5
1533,152803.37
1534,119094.97
1535,163127.5
1536,115371.07
1537,93442.5
1538,194863.4
1539,233539.89
1540,123166.48
1541,158562.59
1542,149090.44
1543,228616.03
1544,78984.3
1545,98364.0
1546,123170.85
1547,140496.34
1548,137096.34
1549,112656.43
1550,149298.64
1551,117419.0
1552,148025.72
1553,143235.34
1554,110127.56
1555,180480.32
1556,107709.04
1557,137089.25
1558,96033.22
1559,130893.8
1560,161042.0
1561,160896.74
1562,125927.5
1563,124743.5
1564,164961.43
1565,158260.39
1566,218117.1
1567,92717.0
1568,222061.62
1569,157456.1
1570,120982.88
1571,135451.83
1572,144609.12
1573,243240.43
1574,143015.62
1575,217136.04
1576,209259.54
1577,212966.27
1578,153192.32
1579,141452.5
1580,193821.74
1581,136933.5
1582,128924.0
1583,344943.01
1584,237433.9
1585,140401.0
1586,75315.72
1587,94787.15
1588,144139.23
1589,109404.51
1590,134262.55
1591,99383.75
1592,123727.17
1593,115779.26
1594,138602.95
1595,134795.5
1596,241058.24
1597,172997.54
1598,184373.9
1599,204292.37
1600,196206.57
1601,68691.44
1602,116757.04
1603,94741.83
1604,286896.49
1605,249147.18
1606,167362.32
1607,175519.56
1608,220588.4
1609,207378.64
1610,157653.02
1611,149146.01
1612,151470.53
1613,164200.55
1614,122687.82
1615,79449.0
1616,76967.5
1617,84170.0
1618,126730.33
1619,134313.1
1620,161307.47
1621,140813.61
1622,155144.1
1623,292183.83
1624,209421.2
1625,130475.5
1626,176849.5
1627,189881.9
1628,284597.55
1629,175855.82
1630,356036.61
1631,223592.88
1632,250923.52
1633,160770.45
1634,178737.9
1635,178419.28
1636,158500.68
1637,175829.8
1638,215491.05
1639,178073.05
1640,253259.97
1641,184698.0
1642,220863.13
1643,224543.18
1644,223652.61
1645,186451.5
1646,153885.75
1647,161941.35
1648,132505.0
1649,137669.75
1650,120884.6
1651,119530.0
1652,93217.0
1653,94887.5
1654,156587.0
1655,155964.3
1656,150358.32
1657,154499.0
1658,151000.32
1659,142295.9
1660,145859.0
1661,441056.18
1662,399566.4
1663,378731.9
1664,458505.52
1665,301600.42
1666,333099.15
1667,350905.57
1668,323752.69
1669,297956.18
1670,335116.76
1671,267185.8
1672,464617.34
1673,296289.34
1674,253572.28
1675,187032.36
1676,190476.14
1677,219635.73
1678,462065.98
1679,374977.2
1680,322674.35
1681,269135.29
1682,301491.04
1683,186747.47
1684,169708.74
1685,174382.59
1686,168737.51
1687,164285.16
1688,187860.8
1689,189758.41
1690,185414.6
1691,167195.93
1692,270634.92
1693,163986.7
1694,182438.0
1695,164900.37
1696,264901.84
1697,167725.0
1698,349932.4
1699,332347.14
1700,238743.98
1701,258389.3
1702,257831.59
1703,261621.73
1704,294227.25
1705,238271.38
1706,454096.19
1707,223283.05
1708,222751.06
1709,284739.34
1710,226986.06
1711,268027.58
1712,239565.02
1713,245868.97
1714,222614.19
1715,198271.63
1716,191921.04
1717,174250.56
1718,133873.69
1719,200089.7
1720,259764.55
1721,175008.6
1722,130054.3
1723,153228.25
1724,220258.82
1725,229413.8
1726,182130.63
1727,166512.0
1728,183537.95
1729,164037.05
1730,165914.42
1731,121521.08
1732,133681.1
1733,126292.76
1734,134420.75
1735,131735.0
1736,117160.5
1737,368079.84
1738,215390.66
1739,283648.77
1740,187481.77
1741,181507.08
1742,175278.18
1743,175576.7
1744,314794.69
1745,239498.48
1746,262011.98
1747,219619.98
1748,196653.24
1749,164634.59
1750,149886.84
1751,230583.2
1752,124195.0
1753,142287.18
1754,220680.5
1755,168837.28
1756,118680.83
1757,118402.0
1758,146991.59
1759,180323.0
1760,157252.5
1761,158801.87
1762,172587.04
1763,164279.5
1764,117388.58
1765,170421.74
1766,176491.5
1767,200674.5
1768,139077.5
1769,168466.31
1770,138249.0
1771,135750.75
1772,136015.2
1773,140717.59
1774,132746.85
1775,131011.0
1776,121826.0
1777,116907.93
1778,128485.75
1779,111935.8
1780,174876.25
1781,126094.98
1782,90438.0
1783,130486.07
1784,93530.26
1785,112175.9
1786,141904.61
1787,172691.17
1788,64191.11
1789,102130.0
1790,84836.61
1791,178913.35
1792,149673.5
1793,145236.35
1794,141658.0
1795,139838.5
1796,111889.51
1797,127159.66
1798,126607.8
1799,113919.83
